Variable_name,Class,N°_of_observations,Mean,Estandar_dev,Max_value,Min_value,Description
freq_Body_acceleration__mean_Y_ WALKING,numeric,6,-0.49505601763348517,0.08388488899751817,-0.406435448904438,-0.610966605674742,Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  WALKING activity.
freq_Body_acceleration__mean_Y_ WALKING_UPSTAIRS,numeric,8,-0.533381220447791,0.3382249213308406,0.102003878820225,-0.957021698227848,Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  WALKING_UPSTAIRS activity.
freq_Body_acceleration__mean_Y_ WALKING_DOWNSTAIR,numeric,6,-0.573924592586977,0.24171236143339203,-0.292774738243033,-0.973701284375,Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  activity.
freq_Body_acceleration__mean_Y_ SITTING,numeric,7,-0.5862504305054754,0.17534216725826707,-0.392694131024627,-0.949811015333333,Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  SITTING activity.
freq_Body_acceleration__mean_Y_ STANDING,numeric,7,-0.6041137611603756,0.18968828806597632,-0.350425993027642,-0.975155754871795,Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  STANDING activity.
freq_Body_acceleration__mean_Y_ LAYING,numeric,6,-0.5369086501188759,0.10594888903813908,-0.324959680379103,-0.611509042586877,Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  LAYING activity.
freq_Body_acceleration__mean_Z_ WALKING,numeric,6,-0.7036705852751647,0.08477854653472154,-0.596411165253602,-0.814738365169491,Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  WALKING activity.
freq_Body_acceleration__mean_Z_ WALKING_UPSTAIRS,numeric,8,-0.6755725923758804,0.2191311156375498,-0.336322224157303,-0.976061050166667,Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  WALKING_UPSTAIRS activity.
freq_Body_acceleration__mean_Z_ WALKING_DOWNSTAIR,numeric,6,-0.656026901320685,0.2325772482444356,-0.272591149659836,-0.982664512083333,Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  activity.
freq_Body_acceleration__mean_Z_ SITTING,numeric,7,-0.7347881731944923,0.11537707249252419,-0.629736258731804,-0.972738081666667,Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  SITTING activity.
freq_Body_acceleration__mean_Z_ STANDING,numeric,7,-0.7026426325570178,0.15296978434434358,-0.49021281618414,-0.978848418461538,Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  STANDING activity.
freq_Body_acceleration__mean_Z_ LAYING,numeric,6,-0.667500635252407,0.02860970074176673,-0.634958546900783,-0.715134474431937,Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  LAYING activity.
freq_Body_acceleration__meanFreq_X_ WALKING,numeric,6,-0.1669040613859333,0.042201818619700314,-0.106763418901788,-0.226370689942053,Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  WALKING activity.
freq_Body_acceleration__meanFreq_X_ WALKING_UPSTAIRS,numeric,8,-0.2279166929766176,0.10513375149656921,0.00798704466166666,-0.330407854494382,Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  WALKING_UPSTAIRS activity.
freq_Body_acceleration__meanFreq_X_ WALKING_DOWNSTAIR,numeric,6,-0.2020682530312353,0.10393731288240768,-0.02778538428125,-0.34885362172541,Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  activity.
freq_Body_acceleration__meanFreq_X_ SITTING,numeric,7,-0.182811768949611,0.07501440777634819,-0.0377801750666667,-0.256068433214375,Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  SITTING activity.
freq_Body_acceleration__meanFreq_X_ STANDING,numeric,7,-0.201643112079696,0.09850066972168446,0.00478001959230769,-0.306657190525183,Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  STANDING activity.
freq_Body_acceleration__meanFreq_X_ LAYING,numeric,6,-0.23984110464713748,0.04948094104103225,-0.165350787567733,-0.302775397984856,Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  LAYING activity.
freq_Body_acceleration__meanFreq_Y_ WALKING,numeric,6,0.0632617345427941,0.023892706713968703,0.105734176023146,0.0389282523284457,Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  WALKING activity.
freq_Body_acceleration__meanFreq_Y_ WALKING_UPSTAIRS,numeric,8,0.019845279926146875,0.09276021689894981,0.136415181912195,-0.117621832434177,Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  WALKING_UPSTAIRS activity.
freq_Body_acceleration__meanFreq_Y_ WALKING_DOWNSTAIR,numeric,6,0.003331809620884539,0.09290112219876455,0.088899044042735,-0.164564952463934,Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  activity.
freq_Body_acceleration__meanFreq_Y_ SITTING,numeric,7,0.015246626966339404,0.06668412761433996,0.102421127053731,-0.0957290482,Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  SITTING activity.
freq_Body_acceleration__meanFreq_Y_ STANDING,numeric,7,0.016617384969339122,0.07777360156130388,0.134732177860513,-0.108650116189389,Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  STANDING activity.
freq_Body_acceleration__meanFreq_Y_ LAYING,numeric,6,0.014505646114720954,0.08465131656140537,0.128076957523023,-0.0844208556775196,Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  LAYING activity.
freq_Body_acceleration__meanFreq_Z_ WALKING,numeric,6,0.0318220847702322,0.038822501487190485,0.087210586428,-0.0138445406976804,Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  WALKING activity.
freq_Body_acceleration__meanFreq_Z_ WALKING_UPSTAIRS,numeric,8,0.07828857672558605,0.12156793007785104,0.284312710910112,-0.0304334227664236,Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  WALKING_UPSTAIRS activity.
freq_Body_acceleration__meanFreq_Z_ WALKING_DOWNSTAIR,numeric,6,0.04988578763798939,0.10615899124998254,0.162404006166667,-0.140595245544672,Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  activity.
freq_Body_acceleration__meanFreq_Z_ SITTING,numeric,7,0.03721273136264067,0.08319453075694644,0.160383893888278,-0.109919200726667,Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  SITTING activity.
freq_Body_acceleration__meanFreq_Z_ STANDING,numeric,7,0.06811515355045758,0.07854716923169514,0.152116918871795,-0.0744502098628851,Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  STANDING activity.
freq_Body_acceleration__meanFreq_Z_ LAYING,numeric,6,0.06200399129044559,0.06201438289497335,0.128265826486913,-0.0415480598651175,Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  LAYING activity.
freq_Body_acceleration_Jerk_mean_X_ WALKING,numeric,6,-0.6259079751339872,0.06679749981697888,-0.547348892435764,-0.717973724971649,Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  WALKING activity.
freq_Body_acceleration_Jerk_mean_X_ WALKING_UPSTAIRS,numeric,8,-0.6559545867145259,0.2478059635757416,-0.2089562025,-0.985349748734177,Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  WALKING_UPSTAIRS activity.
freq_Body_acceleration_Jerk_mean_X_ WALKING_DOWNSTAIR,numeric,6,-0.6709574276644666,0.19005412528368168,-0.436761689484615,-0.993660824583333,Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  activity.
freq_Body_acceleration_Jerk_mean_X_ SITTING,numeric,7,-0.6898811545017355,0.14822888702956627,-0.51464202580597,-0.989649728,Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  SITTING activity.
freq_Body_acceleration_Jerk_mean_X_ STANDING,numeric,7,-0.7139509270607257,0.15829927104746142,-0.482177496374797,-0.991782158076923,Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  STANDING activity.
freq_Body_acceleration_Jerk_mean_X_ LAYING,numeric,6,-0.67011130932053,0.04845777524752457,-0.624523279069231,-0.752245372493438,Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  LAYING activity.
freq_Body_acceleration_Jerk_mean_Y_ WALKING,numeric,6,-0.5825720427778522,0.07561860149999827,-0.507343617969859,-0.684648403917526,Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  WALKING activity.
freq_Body_acceleration_Jerk_mean_Y_ WALKING_UPSTAIRS,numeric,8,-0.6212607714439536,0.28668164026589854,-0.0871500384348315,-0.978897426202532,Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  WALKING_UPSTAIRS activity.
freq_Body_acceleration_Jerk_mean_Y_ WALKING_DOWNSTAIR,numeric,6,-0.65805594032784,0.19772356983340184,-0.450402445118248,-0.9868704575,Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  activity.
freq_Body_acceleration_Jerk_mean_Y_ SITTING,numeric,7,-0.6613275332173219,0.15198696948028967,-0.471744804389552,-0.969070922,Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  SITTING activity.
freq_Body_acceleration_Jerk_mean_Y_ STANDING,numeric,7,-0.6917270970490336,0.1641916916977529,-0.438179681174797,-0.985147330128205,Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  STANDING activity.
freq_Body_acceleration_Jerk_mean_Y_ LAYING,numeric,6,-0.6287925502468457,0.08442797070533543,-0.466996133878205,-0.703641614506562,Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  LAYING activity.
freq_Body_acceleration_Jerk_mean_Z_ WALKING,numeric,6,-0.7774836690396888,0.06633549298791616,-0.695305113832853,-0.859603672415254,Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  WALKING activity.
freq_Body_acceleration_Jerk_mean_Z_ WALKING_UPSTAIRS,numeric,8,-0.7401699838681102,0.20532675224751842,-0.352981568269663,-0.9826301395,Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  WALKING_UPSTAIRS activity.
freq_Body_acceleration_Jerk_mean_Z_ WALKING_DOWNSTAIR,numeric,6,-0.7438226356431532,0.16155920378481675,-0.502642372690574,-0.989427028125,Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  activity.
freq_Body_acceleration_Jerk_mean_Z_ SITTING,numeric,7,-0.7878841914398618,0.09808632988379598,-0.680924493180556,-0.986778406666667,Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  SITTING activity.
freq_Body_acceleration_Jerk_mean_Z_ STANDING,numeric,7,-0.7699988410867804,0.134614953403646,-0.578870810235484,-0.988521791666667,Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  STANDING activity.
freq_Body_acceleration_Jerk_mean_Z_ LAYING,numeric,6,-0.7440590990953038,0.027616999730201063,-0.711004343278523,-0.779061720358639,Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  LAYING activity.
freq_Body_acceleration_Jerk_meanFreq_X_ WALKING,numeric,6,-0.01721554468902822,0.0683870809963738,0.0868000536209801,-0.10292084499106,Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  WALKING activity.
freq_Body_acceleration_Jerk_meanFreq_X_ WALKING_UPSTAIRS,numeric,8,-0.06657057922060645,0.14420925546922064,0.18049724774,-0.270896174822472,Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  WALKING_UPSTAIRS activity.
freq_Body_acceleration_Jerk_meanFreq_X_ WALKING_DOWNSTAIR,numeric,6,-0.019679900770685765,0.15290082355823184,0.25766061329375,-0.205089412670902,Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  activity.
freq_Body_acceleration_Jerk_meanFreq_X_ SITTING,numeric,7,0.003652585808119479,0.10396555056258672,0.147190851333333,-0.130540964169687,Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  SITTING activity.
freq_Body_acceleration_Jerk_meanFreq_X_ STANDING,numeric,7,-0.0065873449475418455,0.11562094740004808,0.236213708785897,-0.110793009529829,Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  STANDING activity.
freq_Body_acceleration_Jerk_meanFreq_X_ LAYING,numeric,6,-0.07133286169633354,0.05797903444801006,0.0107764076990698,-0.140843708823077,Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  LAYING activity.
freq_Body_acceleration_Jerk_meanFreq_Y_ WALKING,numeric,6,-0.21837668916021585,0.05332998386368012,-0.139776595362185,-0.27429092242043,Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  WALKING activity.
freq_Body_acceleration_Jerk_meanFreq_Y_ WALKING_UPSTAIRS,numeric,8,-0.21110225576866853,0.11286322815975414,-0.0236616142666667,-0.400274190841573,Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  WALKING_UPSTAIRS activity.
freq_Body_acceleration_Jerk_meanFreq_Y_ WALKING_DOWNSTAIR,numeric,6,-0.1720969568473422,0.1453842133294123,0.088375064625625,-0.363010957721311,Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  activity.
freq_Body_acceleration_Jerk_meanFreq_Y_ SITTING,numeric,7,-0.1932476454440637,0.03264971371011068,-0.160787596137611,-0.238328546685321,Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  SITTING activity.
freq_Body_acceleration_Jerk_meanFreq_Y_ STANDING,numeric,7,-0.19476036469580335,0.1187995874898242,0.00676465025,-0.347751351072054,Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  STANDING activity.
freq_Body_acceleration_Jerk_meanFreq_Y_ LAYING,numeric,6,-0.21710475782859212,0.0845557991633698,-0.0815611305061628,-0.294148321077076,Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  LAYING activity.
freq_Body_acceleration_Jerk_meanFreq_Z_ WALKING,numeric,6,-0.12307712034832716,0.0456666508106405,-0.0764758920417526,-0.193657539305073,Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  WALKING activity.
freq_Body_acceleration_Jerk_meanFreq_Z_ WALKING_UPSTAIRS,numeric,8,-0.10289976703330277,0.12872632829269925,0.136230998733333,-0.290292303180208,Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  WALKING_UPSTAIRS activity.
freq_Body_acceleration_Jerk_meanFreq_Z_ WALKING_DOWNSTAIR,numeric,6,-0.09385598378899099,0.13725541653785736,0.101435515354167,-0.304637150325,Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  activity.
freq_Body_acceleration_Jerk_meanFreq_Z_ SITTING,numeric,7,-0.0831860798898566,0.07195540460216023,0.00225579910068611,-0.201957867699437,Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  SITTING activity.
freq_Body_acceleration_Jerk_meanFreq_Z_ STANDING,numeric,7,-0.1050595849352185,0.10068143566615673,0.0872136405679487,-0.235707422494548,Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  STANDING activity.
freq_Body_acceleration_Jerk_meanFreq_Z_ LAYING,numeric,6,-0.12065027223851808,0.059546771469202425,-0.00952646181569767,-0.171111060928654,Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  LAYING activity.
freq_Body_gyroscope__mean_X_ WALKING,numeric,6,-0.6590719528832988,0.0392712428475583,-0.623219182311527,-0.710060816508475,Average of the means for time of signals captured by the body gyroscope sensor on the X axis for the  WALKING activity.
freq_Body_gyroscope__mean_X_ WALKING_UPSTAIRS,numeric,8,-0.6434030928294052,0.2795140052342746,-0.0788327637831461,-0.969864989620253,Average of the means for time of signals captured by the body gyroscope sensor on the X axis for the  WALKING_UPSTAIRS activity.
freq_Body_gyroscope__mean_X_ WALKING_DOWNSTAIR,numeric,6,-0.7163689841346472,0.15837618323334424,-0.531727937426966,-0.985134202708333,Average of the means for time of signals captured by the body gyroscope sensor on the X axis for the  activity.
freq_Body_gyroscope__mean_X_ SITTING,numeric,7,-0.6990580565150418,0.1313452563802604,-0.553089575942778,-0.953668505666667,Average of the means for time of signals captured by the body gyroscope sensor on the X axis for the  SITTING activity.
freq_Body_gyroscope__mean_X_ STANDING,numeric,7,-0.7178816771405647,0.13672303447682427,-0.54222877499187,-0.986118446282051,Average of the means for time of signals captured by the body gyroscope sensor on the X axis for the  STANDING activity.
freq_Body_gyroscope__mean_X_ LAYING,numeric,6,-0.6735098052354269,0.05080337159299787,-0.579382474189103,-0.722607377748032,Average of the means for time of signals captured by the body gyroscope sensor on the X axis for the  LAYING activity.
freq_Body_gyroscope__mean_Y_ WALKING,numeric,6,-0.7221783147754701,0.11682204828785415,-0.505309434070029,-0.851859241237113,Average of the means for time of signals captured by the body gyroscope sensor on the Y axis for the  WALKING activity.
freq_Body_gyroscope__mean_Y_ WALKING_UPSTAIRS,numeric,8,-0.707285510877909,0.23509149559180645,-0.248795741449438,-0.976870853,Average of the means for time of signals captured by the body gyroscope sensor on the Y axis for the  WALKING_UPSTAIRS activity.
freq_Body_gyroscope__mean_Y_ WALKING_DOWNSTAIR,numeric,6,-0.7091030418127553,0.21982815820652477,-0.355248774921516,-0.987405592708333,Average of the means for time of signals captured by the body gyroscope sensor on the Y axis for the  activity.
freq_Body_gyroscope__mean_Y_ SITTING,numeric,7,-0.7608159915075399,0.12006075099629018,-0.641337299817778,-0.982765614333333,Average of the means for time of signals captured by the body gyroscope sensor on the Y axis for the  SITTING activity.
freq_Body_gyroscope__mean_Y_ STANDING,numeric,7,-0.7494727712074033,0.15379115674394175,-0.497783811010484,-0.985987914871795,Average of the means for time of signals captured by the body gyroscope sensor on the Y axis for the  STANDING activity.
freq_Body_gyroscope__mean_Y_ LAYING,numeric,6,-0.6897537937929777,0.09265268123330059,-0.526303994216667,-0.753710479580053,Average of the means for time of signals captured by the body gyroscope sensor on the Y axis for the  LAYING activity.
freq_Body_gyroscope__mean_Z_ WALKING,numeric,6,-0.6258692260332441,0.0735825107130315,-0.537329127293278,-0.723913683350515,Average of the means for time of signals captured by the body gyroscope sensor on the Z axis for the  WALKING activity.
freq_Body_gyroscope__mean_Z_ WALKING_UPSTAIRS,numeric,8,-0.6430817455815188,0.277416053907232,-0.0819830495561798,-0.968502550759494,Average of the means for time of signals captured by the body gyroscope sensor on the Z axis for the  WALKING_UPSTAIRS activity.
freq_Body_gyroscope__mean_Z_ WALKING_DOWNSTAIR,numeric,6,-0.6392301883286564,0.2541773359932863,-0.247597875968033,-0.986429749791667,Average of the means for time of signals captured by the body gyroscope sensor on the Z axis for the  activity.
freq_Body_gyroscope__mean_Z_ SITTING,numeric,7,-0.7063624583043657,0.12244910844603582,-0.602625307818389,-0.966466455666667,Average of the means for time of signals captured by the body gyroscope sensor on the Z axis for the  SITTING activity.
freq_Body_gyroscope__mean_Z_ STANDING,numeric,7,-0.6984132632539183,0.14679748121291303,-0.531747806138211,-0.978988605384615,Average of the means for time of signals captured by the body gyroscope sensor on the Z axis for the  STANDING activity.
freq_Body_gyroscope__mean_Z_ LAYING,numeric,6,-0.6249288103485938,0.10130032756715712,-0.431155163544231,-0.70948857687664,Average of the means for time of signals captured by the body gyroscope sensor on the Z axis for the  LAYING activity.
freq_Body_gyroscope__meanFreq_X_ WALKING,numeric,6,-0.05504456688058084,0.056610670628147466,-0.00576500648245033,-0.145349222123196,Average of the means for time of signals captured by the body gyroscope sensor on the X axis for the  WALKING activity.
freq_Body_gyroscope__meanFreq_X_ WALKING_UPSTAIRS,numeric,8,-0.08334237250064593,0.11137389543470622,0.1225045045,-0.205909254584222,Average of the means for time of signals captured by the body gyroscope sensor on the X axis for the  WALKING_UPSTAIRS activity.
freq_Body_gyroscope__meanFreq_X_ WALKING_DOWNSTAIR,numeric,6,-0.13944225835677174,0.06305686142794556,-0.0923221393895833,-0.260353448080328,Average of the means for time of signals captured by the body gyroscope sensor on the X axis for the  activity.
freq_Body_gyroscope__meanFreq_X_ SITTING,numeric,7,-0.12270687469330917,0.09581202740924546,-0.0321842609068333,-0.307039569766667,Average of the means for time of signals captured by the body gyroscope sensor on the X axis for the  SITTING activity.
freq_Body_gyroscope__meanFreq_X_ STANDING,numeric,7,-0.09720017906332971,0.07453592803156134,-0.0167778610493112,-0.207601176327873,Average of the means for time of signals captured by the body gyroscope sensor on the X axis for the  STANDING activity.
freq_Body_gyroscope__meanFreq_X_ LAYING,numeric,6,-0.11056889447370198,0.08140641257653075,0.00201044246625,-0.231709876750131,Average of the means for time of signals captured by the body gyroscope sensor on the X axis for the  LAYING activity.
freq_Body_gyroscope__meanFreq_Y_ WALKING,numeric,6,-0.14142188461579047,0.11179244534389106,-0.0702155008665563,-0.357592715106186,Average of the means for time of signals captured by the body gyroscope sensor on the Y axis for the  WALKING activity.
freq_Body_gyroscope__meanFreq_Y_ WALKING_UPSTAIRS,numeric,8,-0.15711804345435013,0.17443033098596913,0.0845962063707865,-0.403312438185366,Average of the means for time of signals captured by the body gyroscope sensor on the Y axis for the  WALKING_UPSTAIRS activity.
freq_Body_gyroscope__meanFreq_Y_ WALKING_DOWNSTAIR,numeric,6,-0.17649112437849213,0.09662946335106637,-0.0919220529166667,-0.35002956284918,Average of the means for time of signals captured by the body gyroscope sensor on the Y axis for the  activity.
freq_Body_gyroscope__meanFreq_Y_ SITTING,numeric,7,-0.18460304974282896,0.10155973778413585,-0.0806130190608563,-0.375759986466667,Average of the means for time of signals captured by the body gyroscope sensor on the Y axis for the  SITTING activity.
freq_Body_gyroscope__meanFreq_Y_ STANDING,numeric,7,-0.18458901821917056,0.0964898881840568,-0.0592724696043011,-0.349146931885306,Average of the means for time of signals captured by the body gyroscope sensor on the Y axis for the  STANDING activity.
freq_Body_gyroscope__meanFreq_Y_ LAYING,numeric,6,-0.19384086547836393,0.12524110738616584,-0.0189862452485906,-0.361122796402089,Average of the means for time of signals captured by the body gyroscope sensor on the Y axis for the  LAYING activity.
freq_Body_gyroscope__meanFreq_Z_ WALKING,numeric,6,0.015150003857250674,0.045229023552996066,0.0744028987918874,-0.0321862688221114,Average of the means for time of signals captured by the body gyroscope sensor on the Z axis for the  WALKING activity.
freq_Body_gyroscope__meanFreq_Z_ WALKING_UPSTAIRS,numeric,8,-0.006579328820803951,0.14051796689034413,0.265781058932584,-0.196153280691528,Average of the means for time of signals captured by the body gyroscope sensor on the Z axis for the  WALKING_UPSTAIRS activity.
freq_Body_gyroscope__meanFreq_Z_ WALKING_DOWNSTAIR,numeric,6,-0.08104960358199002,0.10761932217470625,0.0666974241166667,-0.266167266894672,Average of the means for time of signals captured by the body gyroscope sensor on the Z axis for the  activity.
freq_Body_gyroscope__meanFreq_Z_ SITTING,numeric,7,-0.05835211746137991,0.07756992404485165,-0.00505036969339144,-0.229835580015667,Average of the means for time of signals captured by the body gyroscope sensor on the Z axis for the  SITTING activity.
freq_Body_gyroscope__meanFreq_Z_ STANDING,numeric,7,-0.06524700594283779,0.08600347842722467,0.0413609363371795,-0.211723505111616,Average of the means for time of signals captured by the body gyroscope sensor on the Z axis for the  STANDING activity.
freq_Body_gyroscope__meanFreq_Z_ LAYING,numeric,6,-0.06526618680788711,0.0763029386008468,0.0203516079320058,-0.201705723987467,Average of the means for time of signals captured by the body gyroscope sensor on the Z axis for the  LAYING activity.
freq_Body_acceleration_Mag_mean_ WALKING,numeric,6,-0.5667278301858832,0.07298454082105214,-0.478448523354179,-0.668273665958763,Average of the means for time of signals captured by the body acceleration sensor on the  for the  WALKING activity.
freq_Body_acceleration_Mag_mean_ WALKING_UPSTAIRS,numeric,8,-0.5823455878039387,0.28588720057072264,-0.0562800368966292,-0.958267383037975,Average of the means for time of signals captured by the body acceleration sensor on the  for the  WALKING_UPSTAIRS activity.
freq_Body_acceleration_Mag_mean_ WALKING_DOWNSTAIR,numeric,6,-0.5960930649019959,0.22641694935423115,-0.33954605254918,-0.981396533333333,Average of the means for time of signals captured by the body acceleration sensor on the  for the  activity.
freq_Body_acceleration_Mag_mean_ SITTING,numeric,7,-0.6440288297370074,0.15709611541519178,-0.47792395599403,-0.97137329,Average of the means for time of signals captured by the body acceleration sensor on the  for the  SITTING activity.
freq_Body_acceleration_Mag_mean_ STANDING,numeric,7,-0.6500319089600924,0.16913425326638373,-0.439651188565854,-0.978168563846154,Average of the means for time of signals captured by the body acceleration sensor on the  for the  STANDING activity.
freq_Body_acceleration_Mag_mean_ LAYING,numeric,6,-0.5933053641296361,0.04963642245625537,-0.505493351425641,-0.650121872273806,Average of the means for time of signals captured by the body acceleration sensor on the  for the  LAYING activity.
freq_Body_acceleration_Mag_meanFreq_ WALKING,numeric,6,0.10756999494952171,0.04910286001129325,0.192199738218212,0.0691602833970103,Average of the means for time of signals captured by the body acceleration sensor on the  for the  WALKING activity.
freq_Body_acceleration_Mag_meanFreq_ WALKING_UPSTAIRS,numeric,8,0.09564967233200106,0.10161887447095111,0.257758402675,-0.0349621679848101,Average of the means for time of signals captured by the body acceleration sensor on the  for the  WALKING_UPSTAIRS activity.
freq_Body_acceleration_Mag_meanFreq_ WALKING_DOWNSTAIR,numeric,6,0.06465289337327518,0.08013262934979919,0.151585663446154,-0.0681966962434016,Average of the means for time of signals captured by the body acceleration sensor on the  for the  activity.
freq_Body_acceleration_Mag_meanFreq_ SITTING,numeric,7,0.0711361297688795,0.060935509811634085,0.120904002453955,-0.04220509081,Average of the means for time of signals captured by the body acceleration sensor on the  for the  SITTING activity.
freq_Body_acceleration_Mag_meanFreq_ STANDING,numeric,7,0.09268210658645615,0.08709100695924987,0.249754052126923,-0.0426423613907335,Average of the means for time of signals captured by the body acceleration sensor on the  for the  STANDING activity.
freq_Body_acceleration_Mag_meanFreq_ LAYING,numeric,6,0.07078872877273296,0.08349885148394662,0.176607223706242,-0.0301197123824804,Average of the means for time of signals captured by the body acceleration sensor on the  for the  LAYING activity.
freq_BodyBody_acceleration_JerkMag_mean_ WALKING,numeric,6,-0.5902761740868443,0.07964145348144416,-0.499075765624092,-0.702045896773196,Average of the means for time of signals captured by the body acceleration sensor on the  for the  WALKING activity.
freq_BodyBody_acceleration_JerkMag_mean_ WALKING_UPSTAIRS,numeric,8,-0.6130865375801188,0.285624681004279,-0.0759734389325843,-0.981048938227848,Average of the means for time of signals captured by the body acceleration sensor on the  for the  WALKING_UPSTAIRS activity.
freq_BodyBody_acceleration_JerkMag_mean_ WALKING_DOWNSTAIR,numeric,6,-0.6381019001851572,0.2077176930374777,-0.398398451363248,-0.991203280625,Average of the means for time of signals captured by the body acceleration sensor on the  for the  activity.
freq_BodyBody_acceleration_JerkMag_mean_ SITTING,numeric,7,-0.6611107740715944,0.16014200467639758,-0.461153229439552,-0.982538887333333,Average of the means for time of signals captured by the body acceleration sensor on the  for the  SITTING activity.
freq_BodyBody_acceleration_JerkMag_mean_ STANDING,numeric,7,-0.68379390519299,0.17379368255197966,-0.453431441817886,-0.990108465769231,Average of the means for time of signals captured by the body acceleration sensor on the  for the  STANDING activity.
freq_BodyBody_acceleration_JerkMag_mean_ LAYING,numeric,6,-0.6310502079137995,0.057398447382176206,-0.538159936420513,-0.696845583388451,Average of the means for time of signals captured by the body acceleration sensor on the  for the  LAYING activity.
freq_BodyBody_acceleration_JerkMag_meanFreq_ WALKING,numeric,6,0.15424071893768135,0.03727480676357635,0.200055179527839,0.11231984174566,Average of the means for time of signals captured by the body acceleration sensor on the  for the  WALKING activity.
freq_BodyBody_acceleration_JerkMag_meanFreq_ WALKING_UPSTAIRS,numeric,8,0.17139903186697877,0.1146671709606671,0.303074622566667,-0.0235437494146067,Average of the means for time of signals captured by the body acceleration sensor on the  for the  WALKING_UPSTAIRS activity.
freq_BodyBody_acceleration_JerkMag_meanFreq_ WALKING_DOWNSTAIR,numeric,6,0.19056383780291944,0.11353466865259161,0.403466797916667,0.0840792967721311,Average of the means for time of signals captured by the body acceleration sensor on the  for the  activity.
freq_BodyBody_acceleration_JerkMag_meanFreq_ SITTING,numeric,7,0.2146408643793092,0.08151963024636086,0.364297106066667,0.0954383111791045,Average of the means for time of signals captured by the body acceleration sensor on the  for the  SITTING activity.
