"Variable_name" "Class" "N°_of_observations" "Mean" "Estandar_dev" "Max_value" "Min_value" "Description"
"time_Body_gyroscope_JerkMag_mean_ WALKING_UPSTAIRS" "numeric" 30 -0.600292774969181 0.125077795760921 "-0.342895367921569" -0.781652689310345 "Average of the means for time of signals captured by the body gyroscope sensor on the  for the  SITTING activity."
"freq_Body_acceleration__mean_X_ LAYING" "numeric" 30 -0.965840251353 0.0158413108893015 "-0.929147371232877" -0.986626999275362 "Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  WALKING_UPSTAIRS activity."
"freq_Body_acceleration__mean_X_ SITTING" "numeric" 30 -0.982552679984363 0.00756493379827786 "-0.959413594" -0.9939693815625 "Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  WALKING activity."
"freq_Body_acceleration__mean_X_ STANDING" "numeric" 30 -0.981284656535004 0.0100782531319663 "-0.960123409508197" -0.995249932641509 "Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  WALKING_DOWNSTAIR activity."
"freq_Body_acceleration__mean_X_ WALKING" "numeric" 30 -0.291484452375366 0.128943377098744 "-0.0299815666923077" -0.609038908918919 "Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  STANDING activity."
"freq_Body_acceleration__mean_X_ WALKING_DOWNSTAIR" "numeric" 30 0.049386970683573 0.179886463323373 "0.537012022051282" -0.372245192931034 "Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  activity."
"freq_Body_acceleration__mean_X_ WALKING_UPSTAIRS" "numeric" 30 -0.283024831459517 0.129412063666761 "-0.0553996485285714" -0.521649838769231 "Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  SITTING activity."
"freq_Body_acceleration__mean_Y_ LAYING" "numeric" 30 -0.951638740593883 0.0400279671565844 "-0.78494581909589" -0.989034304057971 "Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  WALKING_UPSTAIRS activity."
"freq_Body_acceleration__mean_Y_ SITTING" "numeric" 30 -0.946013840155287 0.0203865975177591 "-0.891907751346154" -0.976538530350877 "Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  WALKING activity."
"freq_Body_acceleration__mean_Y_ STANDING" "numeric" 30 -0.942486647185502 0.025885344315291 "-0.889549205" -0.977070847735849 "Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  WALKING_DOWNSTAIR activity."
"freq_Body_acceleration__mean_Y_ WALKING" "numeric" 30 -0.0377384424178193 0.170039167477577 "0.403465950921569" -0.321500667843137 "Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  STANDING activity."
"freq_Body_acceleration__mean_Y_ WALKING_DOWNSTAIR" "numeric" 30 0.0682693039362051 0.211804410995863 "0.524187686888889" -0.309049613818182 "Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  activity."
"freq_Body_acceleration__mean_Y_ WALKING_UPSTAIRS" "numeric" 30 -0.122787911667428 0.169237424979414 "0.263431399878049" -0.405022798163265 "Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  SITTING activity."
"freq_Body_acceleration__mean_Z_ LAYING" "numeric" 30 -0.959164674985383 0.0346846414041823 "-0.816197953561644" -0.989473926666667 "Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  WALKING_UPSTAIRS activity."
"freq_Body_acceleration__mean_Z_ SITTING" "numeric" 30 -0.95572939982625 0.0211382944229002 "-0.8922013438" -0.982996441403509 "Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  WALKING activity."
"freq_Body_acceleration__mean_Z_ STANDING" "numeric" 30 -0.956734981441872 0.019146550846556 "-0.915083799107143" -0.987669785531915 "Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  WALKING_DOWNSTAIR activity."
"freq_Body_acceleration__mean_Z_ WALKING" "numeric" 30 -0.338058911974757 0.16658153969605 "0.0814081078542373" -0.631005470833333 "Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  STANDING activity."
"freq_Body_acceleration__mean_Z_ WALKING_DOWNSTAIR" "numeric" 30 -0.207059242913052 0.208948174920877 "0.280735952206667" -0.556097089137931 "Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  activity."
"freq_Body_acceleration__mean_Z_ WALKING_UPSTAIRS" "numeric" 30 -0.361685310614562 0.165286173280666 "0.191693742633333" -0.560841212692308 "Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  SITTING activity."
"freq_Body_acceleration__meanFreq_X_ LAYING" "numeric" 30 -0.25712496254212 0.142646744006274 "-0.0637709766210526" -0.635913046346154 "Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  WALKING_UPSTAIRS activity."
"freq_Body_acceleration__meanFreq_X_ SITTING" "numeric" 30 -0.0410613541478309 0.0870236706379396 "0.0879110564870588" -0.315288055164384 "Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  WALKING activity."
"freq_Body_acceleration__meanFreq_X_ STANDING" "numeric" 30 0.0172311175917601 0.0875476277485704 "0.159123629063636" -0.245905018933333 "Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  WALKING_DOWNSTAIR activity."
"freq_Body_acceleration__meanFreq_X_ WALKING" "numeric" 30 -0.287447879902819 0.0783085356081217 "-0.13859163673" -0.414940955557377 "Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  STANDING activity."
"freq_Body_acceleration__meanFreq_X_ WALKING_DOWNSTAIR" "numeric" 30 -0.395718715317168 0.0888958162320384 "-0.200757851" -0.554632665344828 "Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  activity."
"freq_Body_acceleration__meanFreq_X_ WALKING_UPSTAIRS" "numeric" 30 -0.429474788604382 0.0881879289637654 "-0.21396827747619" -0.593367433030769 "Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  SITTING activity."
"freq_Body_acceleration__meanFreq_Y_ LAYING" "numeric" 30 0.142867966967488 0.175566088151741 "0.466528231788462" -0.215336752654 "Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  WALKING_UPSTAIRS activity."
"freq_Body_acceleration__meanFreq_Y_ SITTING" "numeric" 30 0.0623574993894826 0.076810974154859 "0.173532229868235" -0.120093395898 "Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  WALKING activity."
"freq_Body_acceleration__meanFreq_Y_ STANDING" "numeric" 30 -0.0338333524429332 0.085404926815512 "0.117478948718868" -0.237859819881356 "Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  WALKING_DOWNSTAIR activity."
"freq_Body_acceleration__meanFreq_Y_ WALKING" "numeric" 30 0.054922630370851 0.110733958940999 "0.309767108065217" -0.163298427206757 "Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  STANDING activity."
"freq_Body_acceleration__meanFreq_Y_ WALKING_DOWNSTAIR" "numeric" 30 0.00450248076420547 0.0862618819464587 "0.213581745013333" -0.173414057262069 "Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  activity."
"freq_Body_acceleration__meanFreq_Y_ WALKING_UPSTAIRS" "numeric" 30 -0.161643946325665 0.0992929086933967 "0.01976741622" -0.379518455061538 "Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  SITTING activity."
"freq_Body_acceleration__meanFreq_Z_ LAYING" "numeric" 30 0.202952216786114 0.111396724012198 "0.402532553395833" -0.0315562255205479 "Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  WALKING_UPSTAIRS activity."
"freq_Body_acceleration__meanFreq_Z_ SITTING" "numeric" 30 0.0791275578052734 0.100219033749516 "0.243469786396226" -0.1317488734546 "Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  WALKING activity."
"freq_Body_acceleration__meanFreq_Z_ STANDING" "numeric" 30 0.0556229472086254 0.0917130732618734 "0.292390245638298" -0.126325359674684 "Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  WALKING_DOWNSTAIR activity."
"freq_Body_acceleration__meanFreq_Z_ WALKING" "numeric" 30 0.0826120611915248 0.131446545810292 "0.351860011634615" -0.175528830052542 "Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  STANDING activity."
"freq_Body_acceleration__meanFreq_Z_ WALKING_DOWNSTAIR" "numeric" 30 0.0979379157654927 0.130008833883782 "0.3062531664375" -0.152008268862069 "Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  activity."
"freq_Body_acceleration__meanFreq_Z_ WALKING_UPSTAIRS" "numeric" 30 -0.255948142369525 0.145105964581021 "0.0488512923725" -0.520114793584906 "Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  SITTING activity."
"freq_Body_acceleration_Jerk_mean_X_ LAYING" "numeric" 30 -0.979610047389613 0.00820575763114578 "-0.9570738838" -0.992153982028986 "Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  WALKING_UPSTAIRS activity."
"freq_Body_acceleration_Jerk_mean_X_ SITTING" "numeric" 30 -0.984686410344435 0.00729973114791951 "-0.9655962396" -0.99454262109375 "Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  WALKING activity."
"freq_Body_acceleration_Jerk_mean_X_ STANDING" "numeric" 30 -0.97963316514109 0.0108468696044308 "-0.957666856721311" -0.994630797358491 "Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  WALKING_DOWNSTAIR activity."
"freq_Body_acceleration_Jerk_mean_X_ WALKING" "numeric" 30 -0.305339121307899 0.148356989040907 "0.0336380997853846" -0.625595376891892 "Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  STANDING activity."
"freq_Body_acceleration_Jerk_mean_X_ WALKING_DOWNSTAIR" "numeric" 30 -0.0569468117083928 0.200052985737887 "0.474317256051282" -0.525789450689655 "Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  activity."
"freq_Body_acceleration_Jerk_mean_X_ WALKING_UPSTAIRS" "numeric" 30 -0.377353777809137 0.143760158114713 "-0.0382449785166667" -0.668208156461538 "Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  SITTING activity."
"freq_Body_acceleration_Jerk_mean_Y_ LAYING" "numeric" 30 -0.970434993221357 0.0159098086308861 "-0.9224626098" -0.989398823913043 "Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  WALKING_UPSTAIRS activity."
"freq_Body_acceleration_Jerk_mean_Y_ SITTING" "numeric" 30 -0.973164150575505 0.0121324819131158 "-0.9442983908" -0.9883274196875 "Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  WALKING activity."
"freq_Body_acceleration_Jerk_mean_Y_ STANDING" "numeric" 30 -0.964116531699628 0.0163253295694495 "-0.93137020875" -0.986278342435897 "Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  WALKING_DOWNSTAIR activity."
"freq_Body_acceleration_Jerk_mean_Y_ WALKING" "numeric" 30 -0.165135836151381 0.165810341461696 "0.159995613695652" -0.454270822156863 "Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  STANDING activity."
"freq_Body_acceleration_Jerk_mean_Y_ WALKING_DOWNSTAIR" "numeric" 30 -0.105060915252617 0.188475346961134 "0.276716853307692" -0.465982666363636 "Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  activity."
"freq_Body_acceleration_Jerk_mean_Y_ WALKING_UPSTAIRS" "numeric" 30 -0.351065989259951 0.164632360791294 "-0.0257952590634146" -0.640849424923077 "Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  SITTING activity."
"freq_Body_acceleration_Jerk_mean_Z_ LAYING" "numeric" 30 -0.975815714625076 0.0110558740853526 "-0.9480609042" -0.992018447826087 "Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  WALKING_UPSTAIRS activity."
"freq_Body_acceleration_Jerk_mean_Z_ SITTING" "numeric" 30 -0.979121230090203 0.0090033754653326 "-0.954199785636364" -0.9888280653125 "Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  WALKING activity."
"freq_Body_acceleration_Jerk_mean_Z_ STANDING" "numeric" 30 -0.975870012961232 0.0102808879797761 "-0.952741107945206" -0.990752166037736 "Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  WALKING_DOWNSTAIR activity."
"freq_Body_acceleration_Jerk_mean_Z_ WALKING" "numeric" 30 -0.445332944315597 0.16043285162749 "-0.0572021324745763" -0.728991595666667 "Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  STANDING activity."
"freq_Body_acceleration_Jerk_mean_Z_ WALKING_DOWNSTAIR" "numeric" 30 -0.326103051302763 0.197832922094737 "0.157775692377778" -0.686843959310345 "Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  activity."
"freq_Body_acceleration_Jerk_mean_Z_ WALKING_UPSTAIRS" "numeric" 30 -0.583907971649006 0.130247111524082 "-0.264008468333333" -0.793266971230769 "Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  SITTING activity."
"freq_Body_acceleration_Jerk_meanFreq_X_ LAYING" "numeric" 30 0.103361261975277 0.0881542050186389 "0.239915157321154" -0.158599091641176 "Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  WALKING_UPSTAIRS activity."
"freq_Body_acceleration_Jerk_meanFreq_X_ SITTING" "numeric" 30 0.184283007865631 0.0738588711766756 "0.305546818084783" 0.00357106024444444 "Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  WALKING activity."
"freq_Body_acceleration_Jerk_meanFreq_X_ STANDING" "numeric" 30 0.202435886538822 0.0908914451384722 "0.331449281481482" -0.0235041479111111 "Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  WALKING_DOWNSTAIR activity."
"freq_Body_acceleration_Jerk_meanFreq_X_ WALKING" "numeric" 30 -0.259747673870047 0.0825912227896902 "-0.0727101584479661" -0.43680842295082 "Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  STANDING activity."
"freq_Body_acceleration_Jerk_meanFreq_X_ WALKING_DOWNSTAIR" "numeric" 30 -0.312191319111219 0.0955445110583294 "-0.143898149531915" -0.5212878612 "Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  activity."
"freq_Body_acceleration_Jerk_meanFreq_X_ WALKING_UPSTAIRS" "numeric" 30 -0.332751910683121 0.130393380824259 "0.0466071941261905" -0.576044001875 "Average of the means for time of signals captured by the body acceleration sensor on the X axis for the  SITTING activity."
"freq_Body_acceleration_Jerk_meanFreq_Y_ LAYING" "numeric" 30 0.00385661589717763 0.110875702172696 "0.195677336307692" -0.279813645884932 "Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  WALKING_UPSTAIRS activity."
"freq_Body_acceleration_Jerk_meanFreq_Y_ SITTING" "numeric" 30 -0.0596672673817873 0.0865592870184444 "0.0885338998796875" -0.27190085077 "Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  WALKING activity."
"freq_Body_acceleration_Jerk_meanFreq_Y_ STANDING" "numeric" 30 -0.132359682697518 0.100995062177995 "0.0739987319439744" -0.350627823255696 "Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  WALKING_DOWNSTAIR activity."
"freq_Body_acceleration_Jerk_meanFreq_Y_ WALKING" "numeric" 30 -0.350280214958481 0.120223593620235 "-0.0699038849622642" -0.54613878577027 "Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  STANDING activity."
"freq_Body_acceleration_Jerk_meanFreq_Y_ WALKING_DOWNSTAIR" "numeric" 30 -0.38351749114052 0.0975847038527086 "-0.181293185048889" -0.559085845869565 "Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  activity."
"freq_Body_acceleration_Jerk_meanFreq_Y_ WALKING_UPSTAIRS" "numeric" 30 -0.446644353745526 0.090951268866364 "-0.270497675785714" -0.601971415384615 "Average of the means for time of signals captured by the body acceleration sensor on the Y axis for the  SITTING activity."
"freq_Body_acceleration_Jerk_meanFreq_Z_ LAYING" "numeric" 30 0.0686770880114673 0.0798085330039083 "0.230107945944444" -0.109253586720137 "Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  WALKING_UPSTAIRS activity."
"freq_Body_acceleration_Jerk_meanFreq_Z_ SITTING" "numeric" 30 0.00111677358227719 0.0867004654923371 "0.117530736503704" -0.267665734806 "Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  WALKING activity."
"freq_Body_acceleration_Jerk_meanFreq_Z_ STANDING" "numeric" 30 0.00750465570089115 0.0818232548684924 "0.148596745" -0.128067958244444 "Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  WALKING_DOWNSTAIR activity."
"freq_Body_acceleration_Jerk_meanFreq_Z_ WALKING" "numeric" 30 -0.236338217008144 0.13912579587714 "0.0557990906603774" -0.463291946486486 "Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  STANDING activity."
"freq_Body_acceleration_Jerk_meanFreq_Z_ WALKING_DOWNSTAIR" "numeric" 30 -0.233703043144085 0.131221529691133 "0.0189821663447368" -0.480248953555556 "Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  activity."
"freq_Body_acceleration_Jerk_meanFreq_Z_ WALKING_UPSTAIRS" "numeric" 30 -0.43287110989268 0.118418412039899 "-0.161561379016667" -0.62755547372549 "Average of the means for time of signals captured by the body acceleration sensor on the Z axis for the  SITTING activity."
"freq_Body_gyroscope__mean_X_ LAYING" "numeric" 30 -0.961547094367285 0.0299138592361441 "-0.850249174586" -0.99312260884058 "Average of the means for time of signals captured by the body gyroscope sensor on the X axis for the  WALKING_UPSTAIRS activity."
"freq_Body_gyroscope__mean_X_ SITTING" "numeric" 30 -0.976202574852741 0.0141481135440106 "-0.939671400545455" -0.990144882307692 "Average of the means for time of signals captured by the body gyroscope sensor on the X axis for the  WALKING activity."
"freq_Body_gyroscope__mean_X_ STANDING" "numeric" 30 -0.942964588384203 0.0314043893892817 "-0.880426103164557" -0.986386786037736 "Average of the means for time of signals captured by the body gyroscope sensor on the X axis for the  WALKING_DOWNSTAIR activity."
"freq_Body_gyroscope__mean_X_ WALKING" "numeric" 30 -0.342680530673787 0.167711817921644 "0.228142361865385" -0.609673434464286 "Average of the means for time of signals captured by the body gyroscope sensor on the X axis for the  STANDING activity."
"freq_Body_gyroscope__mean_X_ WALKING_DOWNSTAIR" "numeric" 30 -0.21118919498069 0.176064711707108 "0.474962448333333" -0.489232274509091 "Average of the means for time of signals captured by the body gyroscope sensor on the X axis for the  activity."
"freq_Body_gyroscope__mean_X_ WALKING_UPSTAIRS" "numeric" 30 -0.385853647059635 0.117186373283655 "-0.115065008156863" -0.59232371 "Average of the means for time of signals captured by the body gyroscope sensor on the X axis for the  SITTING activity."
"freq_Body_gyroscope__mean_Y_ LAYING" "numeric" 30 -0.966833987360011 0.0148876606562578 "-0.9345796594" -0.993696336521739 "Average of the means for time of signals captured by the body gyroscope sensor on the Y axis for the  WALKING_UPSTAIRS activity."
"freq_Body_gyroscope__mean_Y_ SITTING" "numeric" 30 -0.971946036834672 0.013599436514041 "-0.9396930078" -0.990329245333333 "Average of the means for time of signals captured by the body gyroscope sensor on the Y axis for the  WALKING activity."
"freq_Body_gyroscope__mean_Y_ STANDING" "numeric" 30 -0.964987368131841 0.0195231744664639 "-0.91064914109589" -0.994025488297872 "Average of the means for time of signals captured by the body gyroscope sensor on the Y axis for the  WALKING_DOWNSTAIR activity."
"freq_Body_gyroscope__mean_Y_ WALKING" "numeric" 30 -0.391597688409136 0.216224949569468 "0.195569461920339" -0.688460056666667 "Average of the means for time of signals captured by the body gyroscope sensor on the Y axis for the  STANDING activity."
"freq_Body_gyroscope__mean_Y_ WALKING_DOWNSTAIR" "numeric" 30 -0.311801957802696 0.245767660503769 "0.328817010088889" -0.717545840444444 "Average of the means for time of signals captured by the body gyroscope sensor on the Y axis for the  activity."
"freq_Body_gyroscope__mean_Y_ WALKING_UPSTAIRS" "numeric" 30 -0.452953765937634 0.187673155993262 "0.118687692187963" -0.684310201538462 "Average of the means for time of signals captured by the body gyroscope sensor on the Y axis for the  SITTING activity."
"freq_Body_gyroscope__mean_Z_ LAYING" "numeric" 30 -0.96299957770225 0.0179769140605009 "-0.909302721" -0.985957788 "Average of the means for time of signals captured by the body gyroscope sensor on the Z axis for the  WALKING_UPSTAIRS activity."
"freq_Body_gyroscope__mean_Z_ SITTING" "numeric" 30 -0.959715727559589 0.0143149356902127 "-0.9337768922" -0.983027386491228 "Average of the means for time of signals captured by the body gyroscope sensor on the Z axis for the  WALKING activity."
"freq_Body_gyroscope__mean_Z_ STANDING" "numeric" 30 -0.957651046116714 0.0232567641475769 "-0.907190836607143" -0.985954978205128 "Average of the means for time of signals captured by the body gyroscope sensor on the Z axis for the  WALKING_DOWNSTAIR activity."
"freq_Body_gyroscope__mean_Z_ WALKING" "numeric" 30 -0.304795923199479 0.144225237105961 "-0.01050470716" -0.601381129166667 "Average of the means for time of signals captured by the body gyroscope sensor on the Z axis for the  STANDING activity."
"freq_Body_gyroscope__mean_Z_ WALKING_DOWNSTAIR" "numeric" 30 -0.154917214471153 0.217315991028657 "0.492414379822222" -0.447030699454545 "Average of the means for time of signals captured by the body gyroscope sensor on the Z axis for the  activity."
"freq_Body_gyroscope__mean_Z_ WALKING_UPSTAIRS" "numeric" 30 -0.286267977223267 0.207413429300469 "0.196703218737037" -0.674671878518519 "Average of the means for time of signals captured by the body gyroscope sensor on the Z axis for the  SITTING activity."
"freq_Body_gyroscope__meanFreq_X_ LAYING" "numeric" 30 -0.0212307618879273 0.140199020604466 "0.249209411510602" -0.2588609698375 "Average of the means for time of signals captured by the body gyroscope sensor on the X axis for the  WALKING_UPSTAIRS activity."
"freq_Body_gyroscope__meanFreq_X_ SITTING" "numeric" 30 0.063381154831984 0.088529930421675 "0.214105020574074" -0.128144114548 "Average of the means for time of signals captured by the body gyroscope sensor on the X axis for the  WALKING activity."
"freq_Body_gyroscope__meanFreq_X_ STANDING" "numeric" 30 -0.225987754718117 0.0849232072085511 "-0.105103421435385" -0.393526161 "Average of the means for time of signals captured by the body gyroscope sensor on the X axis for the  WALKING_DOWNSTAIR activity."
"freq_Body_gyroscope__meanFreq_X_ WALKING" "numeric" 30 -0.0664520307253814 0.107462932717592 "0.180832984196226" -0.333688631904054 "Average of the means for time of signals captured by the body gyroscope sensor on the X axis for the  STANDING activity."
"freq_Body_gyroscope__meanFreq_X_ WALKING_DOWNSTAIR" "numeric" 30 -0.1686807853669 0.099209396265578 "0.0216333667314815" -0.395770150677419 "Average of the means for time of signals captured by the body gyroscope sensor on the X axis for the  activity."
"freq_Body_gyroscope__meanFreq_X_ WALKING_UPSTAIRS" "numeric" 30 -0.208335975108297 0.103794375946846 "0.0111728554515" -0.389723705407407 "Average of the means for time of signals captured by the body gyroscope sensor on the X axis for the  SITTING activity."
"freq_Body_gyroscope__meanFreq_Y_ LAYING" "numeric" 30 -0.135474387964393 0.164613250010311 "0.104942477754386" -0.526889995562963 "Average of the means for time of signals captured by the body gyroscope sensor on the Y axis for the  WALKING_UPSTAIRS activity."
"freq_Body_gyroscope__meanFreq_Y_ SITTING" "numeric" 30 -0.21329143502964 0.120135684786997 "0.0677252285555556" -0.394745539548 "Average of the means for time of signals captured by the body gyroscope sensor on the Y axis for the  WALKING activity."
"freq_Body_gyroscope__meanFreq_Y_ STANDING" "numeric" 30 -0.212372280320099 0.108187537883066 "0.11920123437234" -0.374460047253968 "Average of the means for time of signals captured by the body gyroscope sensor on the Y axis for the  WALKING_DOWNSTAIR activity."
"freq_Body_gyroscope__meanFreq_Y_ WALKING" "numeric" 30 -0.0955324996460515 0.172597944434701 "0.273141323315789" -0.420295651864407 "Average of the means for time of signals captured by the body gyroscope sensor on the Y axis for the  STANDING activity."
"freq_Body_gyroscope__meanFreq_Y_ WALKING_DOWNSTAIR" "numeric" 30 -0.0368116142561166 0.170728214136622 "0.2321868966475" -0.474769376551724 "Average of the means for time of signals captured by the body gyroscope sensor on the Y axis for the  activity."
"freq_Body_gyroscope__meanFreq_Y_ WALKING_UPSTAIRS" "numeric" 30 -0.310962637922302 0.188487732408238 "-0.0541175360431373" -0.666814815306122 "Average of the means for time of signals captured by the body gyroscope sensor on the Y axis for the  SITTING activity."
"freq_Body_gyroscope__meanFreq_Z_ LAYING" "numeric" 30 0.107215823747657 0.104427824521613 "0.289184530733333" -0.139861213767123 "Average of the means for time of signals captured by the body gyroscope sensor on the Z axis for the  WALKING_UPSTAIRS activity."
"freq_Body_gyroscope__meanFreq_Z_ SITTING" "numeric" 30 -0.0152053857654585 0.0911566608300266 "0.207112798289855" -0.17324215306 "Average of the means for time of signals captured by the body gyroscope sensor on the Z axis for the  WALKING activity."
"freq_Body_gyroscope__meanFreq_Z_ STANDING" "numeric" 30 -0.0932601910971192 0.095995933169169 "0.100607635139623" -0.248631168027119 "Average of the means for time of signals captured by the body gyroscope sensor on the Z axis for the  WALKING_DOWNSTAIR activity."
"freq_Body_gyroscope__meanFreq_Z_ WALKING" "numeric" 30 -0.0722790453847041 0.15366666299658 "0.302874949789474" -0.36097030020339 "Average of the means for time of signals captured by the body gyroscope sensor on the Z axis for the  STANDING activity."
"freq_Body_gyroscope__meanFreq_Z_ WALKING_DOWNSTAIR" "numeric" 30 -0.0131143688912507 0.145065872408575 "0.3770740968" -0.252762856822581 "Average of the means for time of signals captured by the body gyroscope sensor on the Z axis for the  activity."
"freq_Body_gyroscope__meanFreq_Z_ WALKING_UPSTAIRS" "numeric" 30 -0.256442496937655 0.14483956063394 "0.0608132840234043" -0.507490866734694 "Average of the means for time of signals captured by the body gyroscope sensor on the Z axis for the  SITTING activity."
"freq_Body_acceleration_Mag_mean_ LAYING" "numeric" 30 -0.946263735772841 0.0423150577349406 "-0.774481943616438" -0.986800645362319 "Average of the means for time of signals captured by the body acceleration sensor on the  for the  WALKING_UPSTAIRS activity."
"freq_Body_acceleration_Mag_mean_ SITTING" "numeric" 30 -0.950693684555215 0.0205885514003194 "-0.8977181972" -0.984781467192982 "Average of the means for time of signals captured by the body acceleration sensor on the  for the  WALKING activity."
"freq_Body_acceleration_Mag_mean_ STANDING" "numeric" 30 -0.95501869937265 0.0213333236668413 "-0.9046413925" -0.985356361132075 "Average of the means for time of signals captured by the body acceleration sensor on the  for the  WALKING_DOWNSTAIR activity."
"freq_Body_acceleration_Mag_mean_ WALKING" "numeric" 30 -0.269882947967554 0.151742464652758 "0.0322272296217308" -0.566060023108108 "Average of the means for time of signals captured by the body acceleration sensor on the  for the  STANDING activity."
"freq_Body_acceleration_Mag_mean_ WALKING_DOWNSTAIR" "numeric" 30 0.155335998201014 0.183217186802054 "0.586637550769231" -0.288154787517241 "Average of the means for time of signals captured by the body acceleration sensor on the  for the  activity."
"freq_Body_acceleration_Mag_mean_ WALKING_UPSTAIRS" "numeric" 30 -0.25257708582374 0.123974918006035 "-0.0759851813333333" -0.527907561538462 "Average of the means for time of signals captured by the body acceleration sensor on the  for the  SITTING activity."
"freq_Body_acceleration_Mag_meanFreq_ LAYING" "numeric" 30 0.118359495494573 0.171251331825641 "0.435846931652174" -0.241575056393973 "Average of the means for time of signals captured by the body acceleration sensor on the  for the  WALKING_UPSTAIRS activity."
"freq_Body_acceleration_Mag_meanFreq_ SITTING" "numeric" 30 0.111416403473804 0.103349894363664 "0.304581057473684" -0.08061344386 "Average of the means for time of signals captured by the body acceleration sensor on the  for the  WALKING activity."
"freq_Body_acceleration_Mag_meanFreq_ STANDING" "numeric" 30 0.0492203371621332 0.0997042209948895 "0.284555290773585" -0.111500209335424 "Average of the means for time of signals captured by the body acceleration sensor on the  for the  WALKING_DOWNSTAIR activity."
"freq_Body_acceleration_Mag_meanFreq_ WALKING" "numeric" 30 0.18774570303705 0.101143215199346 "0.393206208305085" -0.0368327907423729 "Average of the means for time of signals captured by the body acceleration sensor on the  for the  STANDING activity."
"freq_Body_acceleration_Mag_meanFreq_ WALKING_DOWNSTAIR" "numeric" 30 0.0315468787501977 0.101465534412311 "0.229144569581579" -0.17216563837931 "Average of the means for time of signals captured by the body acceleration sensor on the  for the  activity."
